uuid,downstream,lon1,lat1,lon2,lat2
urn:uuid:1b62df38-2bb0-41f4-aaa4-a425df3c3dfc,urn:uuid:093a086a-272a-4343-83f2-a4c893f87e53,109.896667,28.830000,109.843333,28.968333
urn:uuid:c5fd396c-f754-4c31-ba13-84daa08151d5,urn:uuid:8e42f2c4-5f21-47bf-8579-e11bf519736a,110.330833,33.452500,110.350833,33.397500
urn:uuid:e49f18ea-16f1-49af-bbd5-2468f427f33d,urn:uuid:86506390-4e1f-43a7-897c-223792ce3e6e,106.255833,33.500833,106.320833,33.569167
urn:uuid:42ae9334-66d3-433e-a5d4-432a16928da5,urn:uuid:371fb2d3-def7-42db-b8af-681d58ed6130,98.652500,29.404167,98.617500,29.383333
urn:uuid:881422ce-d5bb-4ca7-bdef-7091dd16068d,urn:uuid:43aeeb89-fdc2-42f3-8f31-b4dfc3886213,114.730833,31.430000,114.760833,31.405000
urn:uuid:ae11b470-5f60-4351-9569-da2cfab24ea6,urn:uuid:00ada7c8-27f4-41ac-890b-489395afb22c,104.530833,30.192500,104.493333,30.255000
urn:uuid:63a05139-dba1-418e-a876-7e1869b9f10d,urn:uuid:61ffef63-0329-4f64-b0bf-644cbaf96d91,103.545000,31.574167,103.521667,31.612500
urn:uuid:464bfa21-50ab-44df-b133-77e80e7e8f24,urn:uuid:84230d71-f5a2-42b6-a4f6-241327fb2f57,91.975000,33.006667,91.991667,32.996667
urn:uuid:8ff4f5f7-86f5-4af1-bacb-11b38d8d2339,urn:uuid:f7fbd7b0-872f-4ed7-b2e1-e019542fe59d,104.047500,30.280833,104.104167,30.280833
urn:uuid:7419ca13-4e1c-4fe5-8e45-bad8eb0d422c,urn:uuid:a6599bdb-a0c7-43a2-8101-1f433427f380,101.852500,30.860000,101.779167,30.805000
urn:uuid:dbd036ab-6820-4570-a9f5-1e10a828e199,urn:uuid:57012f07-01db-4fc5-9bc9-d734997e56ab,116.184167,28.710000,116.070000,28.597500
urn:uuid:2d00915d-d36d-4b3f-9b6c-b00804758e22,urn:uuid:7639e936-5404-4362-9c65-c90dd767d02f,102.110833,29.655000,101.985833,29.690000
urn:uuid:918c135a-55e5-48c4-9d7b-c5389cbf4cad,urn:uuid:a490e43c-49cd-461b-9297-32de4b794234,111.306667,30.314167,111.258333,30.230833
urn:uuid:c7246929-decb-4bc1-9fe2-e0fad329f250,urn:uuid:1009edb3-fd73-4663-a9d5-d5218ffecb60,112.569167,27.753333,112.510833,27.708333
urn:uuid:f9be1e7a-290e-4127-8b49-084af702cc9c,urn:uuid:593aa917-9245-4874-a527-51ac52d9c489,112.310000,28.594167,112.285000,28.620000
urn:uuid:808aa747-6247-4a38-b5db-9db0dc9b4a2a,urn:uuid:b53041f7-cc03-47ed-89cb-f8660c710fed,117.265833,33.497500,117.258333,33.546667
urn:uuid:0b7b4836-32a9-4da1-809d-e684e8449fbf,urn:uuid:7713e10b-e98a-4c95-9dd0-95f6ff8b1076,94.344167,35.060833,94.318333,35.098333
urn:uuid:545037d1-75f4-4aa1-87be-59234ae6a138,urn:uuid:a0be79f3-6a96-43c7-9c90-538e58629237,106.293333,32.361667,106.285833,32.365000
urn:uuid:cafa9b31-06e9-4b08-9bdb-16504b023e4b,urn:uuid:226a3574-8093-4f0c-92f0-75f49509b750,116.688333,27.305833,116.685000,27.275000
urn:uuid:b349d68a-d480-4052-9bcb-885aaa0ee85a,urn:uuid:dd9fd518-ad3f-47e8-a0f6-3dea291b8120,100.783333,32.465833,100.760833,32.484167
urn:uuid:cb9defdf-71b3-449b-8191-d50440e5cf3e,urn:uuid:9ae22f44-300d-41ac-aceb-cbf9d4914d5b,104.204167,30.022500,104.201667,30.011667
urn:uuid:7c78c8b7-1070-4151-a4c3-38fb76abd143,urn:uuid:028fba43-0a14-4533-81c6-5718f42b36ef,116.816667,33.603333,116.793333,33.630000
urn:uuid:122ebe1b-808b-49c6-8367-142e15f0da65,urn:uuid:cbfa5106-ce48-43e4-9948-7742e7b123e4,93.375000,33.834167,93.398333,33.787500
urn:uuid:8f6875bc-e615-46ce-b6e3-d331ca1ca2ce,urn:uuid:a0a3f4f8-b175-4cc6-9f6e-ca818baf1b74,106.276667,30.580833,106.250000,30.587500
urn:uuid:28b10932-6597-40ab-8ea1-3ffcd0fd449d,urn:uuid:b0df4b51-997a-419c-986a-a0d83904e4dd,104.527500,27.795000,104.583333,27.770833
urn:uuid:6ff5f871-a845-497f-93ef-fa5ed27204b8,urn:uuid:71bd0226-0974-4687-b2e6-bebec617fb64,117.355833,30.815000,117.307500,30.811667
urn:uuid:57fba467-4ed7-4806-9247-e45ce58d9837,urn:uuid:09c082bf-d85b-4d1b-8682-c065931d965d,111.856667,24.991667,111.892500,25.035833
urn:uuid:3656d405-0568-4036-98f5-6cb907dd5199,urn:uuid:009ed601-8e17-48bd-9aa4-b8271649f4c3,99.967500,32.808333,99.959167,32.771667
urn:uuid:7a98d076-b278-448f-9ec5-b4e29c43290b,urn:uuid:0f7638fb-71a6-4dbc-b946-23d83167e320,109.116667,31.270000,109.070000,31.291667
urn:uuid:e52b0c1b-661b-451d-ad61-f9e9d5a370c7,urn:uuid:bad255f6-d19e-4d89-ae17-70e094415921,103.654167,29.397500,103.665833,29.365000
urn:uuid:555b6f1c-3d02-4e07-917e-567614aa652a,urn:uuid:f6c4c472-457e-465e-bb08-3373e65050b3,104.711667,31.820000,104.649167,31.888333
urn:uuid:26dce0b2-1a0e-4c2d-a23d-b2255a1e006e,urn:uuid:9d84ac8c-4dfe-48fd-839f-e350d7a103cd,114.785833,24.918333,114.806667,24.874167
urn:uuid:6ae39333-78c2-4181-a8ea-c090ff27c53b,urn:uuid:fce0c30c-d4ab-4b39-8b3b-2b60012ee091,103.601667,28.502500,103.635833,28.449167
urn:uuid:7beda9e3-5b72-4b91-9e7e-a6500c8136ec,urn:uuid:32203e0a-f4cb-43ba-8525-d761ee521da1,108.341667,27.666667,108.307500,27.639167
urn:uuid:4c6d9bb6-ccad-4553-a612-16e33550be17,urn:uuid:0ff8cabd-28b9-4701-891a-b82ef758877a,110.490000,28.569167,110.450000,28.578333
urn:uuid:9c513dd4-be77-415e-9212-fb5bfe2aa45d,urn:uuid:c8a31743-3d9d-475e-b787-cd7407d95728,119.543333,32.928333,119.467500,32.961667
urn:uuid:0f5857e6-96a7-42d4-94fe-92dc0b834cc6,urn:uuid:15b3dced-d73e-42c3-9121-7aef99805189,94.015833,32.884167,94.029167,32.878333
urn:uuid:50807c3d-ea33-4150-9b9e-18e2b28b572d,urn:uuid:704ddf9d-2b37-4c3c-a269-285027cfc697,107.535833,31.305000,107.584167,31.320833
urn:uuid:e621ee72-9c60-485e-a8ba-2b7bd7bbc0d6,urn:uuid:8dfa46ff-827f-4667-81e5-4914c3cc546c,116.243333,31.391667,116.110000,31.320000
urn:uuid:773bbf49-1304-443b-a012-fec20b50c6c2,urn:uuid:1563903c-3d39-4a6c-8646-bbc1ce20f5cc,113.394167,34.459167,113.364167,34.492500
urn:uuid:c014b15a-0a81-4f4e-8ac8-6d0a3b313960,urn:uuid:f25b4f1f-9e31-4b36-a7b0-691f9ab2f35d,112.820833,26.848333,112.830000,26.844167
urn:uuid:84df2f3a-2493-4034-ba18-9d18a949bc9c,urn:uuid:0ce9998f-b4c5-4af0-9c54-a15b5bcfa4f4,117.240833,32.804167,117.197500,32.788333
urn:uuid:49727b92-c0fa-481c-aa9f-51f7afac0b99,urn:uuid:3236dd39-3064-4f10-af8d-1f7c9a6eca2e,112.803333,26.569167,112.773333,26.565833
urn:uuid:4cbc6d51-769f-4227-aa8d-41d05b610abb,urn:uuid:7d5b1d77-d3c7-4f0d-b900-5c2a80cfc95f,110.970833,28.273333,110.890000,28.257500
urn:uuid:172c0a0a-f06c-4b7e-9c12-193ef92b1366,urn:uuid:7598876c-10e6-4008-973c-0a17b304c880,111.555833,26.526667,111.549167,26.575000
urn:uuid:46ef88a0-a439-4a6d-b6c6-dece6077aa58,urn:uuid:c3682d73-8bf1-4f6c-8b43-ea26f602dbe9,118.208333,32.973333,118.207500,33.021667
urn:uuid:a58dfb11-8cd1-4eef-ab4d-808215185baf,urn:uuid:d6928189-9091-4887-8fc4-8a851ba8c075,104.186667,27.984167,104.173333,27.961667
urn:uuid:49af7d72-cc90-4d55-87c0-172956510a03,urn:uuid:427521e4-b3ea-431d-8d6b-25443401ff02,99.907500,27.802500,99.915000,27.795000
urn:uuid:e0131a89-c140-40f4-81c4-af4901e01b20,urn:uuid:abb1b0b9-7ff2-448d-990f-feb55d7fbefb,101.732500,32.149167,101.743333,32.095833
urn:uuid:dcb9fde7-41d5-4f3c-a710-00d3603ced9b,urn:uuid:3a643ee3-f97b-4778-9fbd-a1602823b7ca,109.670000,28.573333,109.682500,28.553333
urn:uuid:d1aae9ba-088a-405b-b143-135b5583a58d,urn:uuid:394aaa1d-1942-4962-bf13-45f1e63da43b,106.227500,30.385000,106.256667,30.426667
urn:uuid:91b56f71-a77a-4dc2-b102-a45bd6d06b3c,urn:uuid:a72b73fe-d2c8-4f5a-9000-9010ba389ba1,115.409167,32.381667,115.377500,32.334167
urn:uuid:58f800ab-a1ae-42df-a5be-04d0893ac590,urn:uuid:80f40aac-4a05-43dc-bf74-0ed82a99a0a7,111.695833,33.198333,111.595833,33.241667
urn:uuid:8d275d62-30e3-4a74-948c-0ab8d8670ace,urn:uuid:ab799415-7b50-480b-b44c-7c8f3e410d3e,107.970000,30.655000,107.980833,30.684167
urn:uuid:64f9c1f9-c90f-4251-bc4b-aff9cac9262a,urn:uuid:ac3627db-d4f6-4640-8f6b-b0c3f47b2ad7,116.450833,29.008333,116.540833,29.004167
urn:uuid:490e4b1d-c2dd-4318-98a7-cd57d62e70d4,urn:uuid:bc43b818-3263-4f91-8e9e-2c8f5fdaa5b0,108.009167,29.472500,107.985000,29.506667
urn:uuid:7f728803-6f3a-4ab1-9330-79dadaa49a57,urn:uuid:733c21e0-2c63-4269-84d6-3692c5845bee,112.028333,27.757500,111.984167,27.889167
urn:uuid:1f528dda-2e6c-4777-a847-d677759c8194,urn:uuid:a1d7b1bd-5bdb-48bb-b479-d5110cc3d2ca,111.571667,25.166667,111.570000,25.161667
urn:uuid:d7d8dd75-27c2-467a-b19a-953f028fbc7e,urn:uuid:e494d338-3c3a-40be-a156-66d121f8e08b,99.701667,29.378333,99.742500,29.413333
urn:uuid:6465071f-2e89-4274-825c-def9596540de,urn:uuid:2d36ac14-55b5-46f9-9eb0-856c6a3516e2,104.886667,29.758333,104.860833,29.774167
urn:uuid:1c7640b9-c207-4bfd-b5d8-37a882820a99,urn:uuid:767daf4a-d7bb-413a-9a53-2d8bc431eb17,112.658333,26.431667,112.636667,26.395833
urn:uuid:446d3ce4-03a6-41fc-836f-09c084a1de0c,urn:uuid:485546d1-6fbf-43f4-9ac9-c0a7765eac5f,95.770000,34.521667,95.794167,34.480833
urn:uuid:203075c9-47c8-4bdd-af71-caacc9dedf2e,urn:uuid:c9694a9c-1115-40fb-be2c-f2b738975ffc,115.521667,28.201667,115.522500,28.225000
urn:uuid:d4d702f3-cedc-4be7-bdb7-0f845dc4d71e,urn:uuid:213e640c-b783-428a-860a-ae4f974ea1d9,106.640833,28.038333,106.670833,28.028333
urn:uuid:0cbe1e9c-ab61-4fd5-8e43-8384c0f05f94,urn:uuid:90e98b87-c893-48d4-9691-d8f9da06644d,102.079167,29.128333,102.047500,29.061667
urn:uuid:02a3348d-c5fc-4397-9f5f-c00ca6b88784,urn:uuid:f8370a93-81f7-44cb-97a1-379c43e7f183,107.712500,32.455000,107.694167,32.690000
urn:uuid:e3b01dd1-b623-408d-b064-caff8acdf583,urn:uuid:ad7907be-0933-46d5-9923-50414978dd3e,105.488333,32.988333,105.445833,33.057500
urn:uuid:3b5cd75b-27f9-41d5-9d34-e1533c833208,urn:uuid:c903dc01-5c33-4aaa-8146-082d51d9b11a,118.500000,31.840833,118.477500,31.788333
urn:uuid:27006ac9-53ba-4cf1-8e35-6b0c1c13fdd2,urn:uuid:3d3921ba-cd10-4970-910c-fd1c50aa0a1d,114.826667,25.775000,114.888333,25.717500
urn:uuid:11c2f1d5-60ab-4988-9fe2-c293eb845ba3,urn:uuid:3f5ada7b-db6b-4d62-9a31-2cfc1b3f918e,114.839167,26.120000,114.752500,26.134167
urn:uuid:95c0f481-e47e-4952-923d-20a2300e01f9,urn:uuid:68f932dc-3251-4fdd-9fb2-5f5fe4404b64,103.767500,26.606667,103.763333,26.589167
urn:uuid:3df7c715-c535-4c6f-bf43-b80460df3515,urn:uuid:9afc70a4-35a6-4219-901c-63ce71fa795d,110.373333,28.791667,110.407500,28.868333
urn:uuid:a6a799b2-d282-4002-a372-8c67b4c64787,urn:uuid:b6910fcf-480d-4eec-8733-84b79a59b3dd,96.149167,33.757500,96.138333,33.770000
urn:uuid:4d0ae94c-9b3c-40e8-856e-3c9896638b8b,urn:uuid:3fcfc8c0-812b-42ef-9a1b-1ef3999d5356,116.339167,26.853333,116.458333,26.836667
urn:uuid:92d4e14f-14f9-4378-9a34-1666d6f3b4f1,urn:uuid:0cc5b0ce-7962-4c69-aca8-52df5de41f23,106.733333,29.590000,106.744167,29.676667
urn:uuid:7d4dae7d-cd8a-4fbd-9c6d-899aeddf196e,urn:uuid:6bc9bbac-ea1e-4f37-a9f3-c98b26f0e2ca,92.111667,34.533333,92.175000,34.551667
urn:uuid:7b3e2160-2b3c-468f-8632-bc6f46a058f1,urn:uuid:61acef90-81a5-460a-8e59-a6a8f8677fc6,112.395833,29.234167,112.383333,29.247500
urn:uuid:333b9ad2-df97-4986-8fbf-5f182c619a08,urn:uuid:dbf06e30-404b-407f-bff0-8f007653cc44,106.392500,27.116667,106.394167,27.108333
urn:uuid:8d36ba97-cace-452d-82d1-bdfbb8ee78bf,urn:uuid:ba1752ab-0d26-412c-bfcf-9bb19c81bf7f,106.195000,33.732500,106.133333,33.734167
urn:uuid:9bef57c8-198d-4790-830f-98a52550c15d,urn:uuid:91df1776-411c-4d29-8123-83baf40484dc,115.851667,31.673333,115.745000,31.720000
urn:uuid:97a8ac4e-6d49-40e8-b6a9-c12b7b296610,urn:uuid:fe2e24ff-c3f4-4ad2-aa64-a3f7a0bb3ff9,113.356667,31.708333,113.305000,31.717500
urn:uuid:88ba7463-4f0b-46dd-bf46-b888bb637c0e,urn:uuid:4ca96191-c082-44dd-8827-fa4ccbffc7ad,102.796667,28.595000,102.799167,28.590833
urn:uuid:e0df7058-6e71-420c-828e-1dc6723b98bb,urn:uuid:879a4f00-380d-4259-9ac0-646fe442193c,101.174167,32.347500,101.180833,32.310833
urn:uuid:358451fa-7d5f-4480-b424-aaedb5b72b15,urn:uuid:af8557b1-dec3-4dee-a158-1fb37ae4226a,104.705000,28.887500,104.691667,28.894167
urn:uuid:f74e6079-25b8-43c5-9085-efbe26dc15ac,urn:uuid:50406b28-fc42-4997-94f1-007a69687b32,93.625000,35.517500,93.667500,35.571667
urn:uuid:f64b59f0-4832-433e-a144-d6b5668357e5,urn:uuid:9daa584c-88f3-49fe-818c-92466bb240b8,96.424167,33.658333,96.331667,33.645000
urn:uuid:48716cb3-fde0-4581-8f0f-df06cefc75fc,urn:uuid:8b816a5e-fe37-425c-b784-63f7f18baf19,113.112500,26.404167,113.160833,26.403333
urn:uuid:0356206b-15eb-4fdb-b42a-4e8d397a1f64,urn:uuid:c1d7a954-942c-4c2f-b01a-87cb6ecacf08,119.688333,33.300833,119.708333,33.350000
urn:uuid:cbcc143f-10d2-4440-95ca-c0cc77526ab7,urn:uuid:c8f52571-a552-4f78-b898-68d1a388e796,110.981667,28.990833,110.939167,29.015000
urn:uuid:c97b3c19-ba1e-4d4f-9eb4-c7417b43ac08,urn:uuid:ec29546d-7aff-4d4d-b9b8-3ae70f0690bf,114.900000,25.330833,114.870833,25.329167
urn:uuid:2150fe82-2ebb-441c-8d25-1215453b46fd,urn:uuid:cfcd179e-7ab0-4927-8cf5-7da8bb49689c,99.934167,29.690000,99.966667,29.678333
urn:uuid:40896522-7497-408b-bad5-b1d08014187b,urn:uuid:17dd264c-4eda-4c20-ab28-7af02de883bb,106.449167,26.570000,106.423333,26.551667
urn:uuid:f351c140-a096-4488-9176-d765bddeaa81,urn:uuid:8b7eb9c8-1bc3-4369-be25-27c69f37ee73,116.273333,30.117500,116.227500,30.133333
urn:uuid:bb692821-d7da-41dc-8d0b-4427361be6c3,urn:uuid:43eff53b-eb4b-4554-9da7-2da55158f707,117.201667,29.269167,117.194167,29.307500
urn:uuid:c1174b5c-b64b-47ee-aec8-e9016b93a69b,urn:uuid:228a95f7-a140-4ce4-9378-ea4bca0f0f2b,91.200000,34.525833,91.223333,34.662500
urn:uuid:e2fccf85-7b13-424d-b154-229d59614e8b,urn:uuid:4967fb26-baeb-4d1a-8abb-aba38385cfd8,111.680000,27.256667,111.685000,27.265833
urn:uuid:259463b4-57e1-4e72-8b79-f69fb6f91f8a,urn:uuid:7070fd78-bed0-4617-8e4e-2a36341c4263,112.605000,32.236667,112.620833,32.212500
urn:uuid:4eb4bf81-d818-4640-ab74-404f0448acc0,urn:uuid:bb0c22db-df10-4aed-810e-103bee14e1e2,116.715833,31.551667,116.582500,31.590833
urn:uuid:7e350092-47cb-4c09-9812-1f859773f0c7,urn:uuid:6d151aa9-87c6-4647-a55c-0780a50a2c85,109.534167,30.820000,109.487500,30.778333
urn:uuid:390bcac2-67e7-4058-b7b2-7886694c7011,urn:uuid:10e17870-db5a-4a16-963e-39c5e7bfecf3,116.409167,32.548333,116.272500,32.653333
urn:uuid:89fa56ab-67b0-4cb8-8cdd-90bfbb83513c,urn:uuid:bab951fa-7a01-4c64-b91e-3b8c7fdce665,106.113333,27.660000,106.103333,27.610833
urn:uuid:1f8c43ec-6cf7-44d6-9e43-c7fb544c1057,urn:uuid:ee2a00b2-cccf-4409-a96c-05037c614bab,102.665000,31.286667,102.667500,31.334167
urn:uuid:d629358e-9cd8-4e35-84a0-aea3d5a7b247,urn:uuid:66ef8ae1-8ed3-431c-9497-2f0e6ad151f7,111.577500,29.422500,111.521667,29.379167
urn:uuid:edb258e2-b747-4163-a0d4-b4ccfba615ab,urn:uuid:3b355ae8-5ef9-4c54-9898-7da78d6bc312,115.908333,31.734167,115.877500,31.664167
urn:uuid:3b16e7c9-e431-4a92-bb66-4fc0b89c147d,urn:uuid:393adc8a-85e1-4cfd-acd8-a35dbaab34c7,115.679167,33.345000,115.649167,33.395000
urn:uuid:692d7c9a-a7db-4219-9b0d-eedd007b43d9,urn:uuid:5e076187-6414-4656-b642-6fd241b04f92,93.606667,34.780000,93.621667,34.869167
urn:uuid:866a09a7-679d-432a-b42d-29091cdf2634,urn:uuid:48774fcf-c853-4d85-9d49-321f1f441db2,113.122500,26.835000,113.102500,26.840833
urn:uuid:b27d936b-53b8-4ac4-bd1e-b65483d0794d,urn:uuid:54fd0ac6-4376-415d-aa6f-1e569189ad7b,101.234167,29.830000,101.227500,29.816667
urn:uuid:78293886-d9a0-4057-9ed5-cb65396c0bcd,urn:uuid:d6a09de9-cb91-4eae-9010-d6d4faa052f1,117.481667,31.525000,117.413333,31.551667
urn:uuid:ae905ea0-bc01-4aee-abcf-48c3cd9e9090,urn:uuid:58a2be45-7f85-4185-9e65-ce4e6e8956ea,92.811667,32.975833,92.790833,32.950000
urn:uuid:02d2138b-2f0a-4ddb-9aad-850c6e0797b2,urn:uuid:4bf7ff63-91d6-4dd4-be6a-8279e1381c38,115.505833,27.279167,115.613333,27.310000
urn:uuid:e714b35e-2d83-4161-816d-71297d17b967,urn:uuid:bbd20618-4ed9-41eb-a440-7254087f7cc4,112.895000,31.654167,112.864167,31.669167
urn:uuid:df21ad88-7d1e-4169-a3ae-6ec4dec49848,urn:uuid:fc931e69-a826-4c10-84dd-f8200ca29492,116.540000,28.181667,116.555833,28.194167
urn:uuid:708bbe55-25cf-4d15-b3fd-d393e41738d7,urn:uuid:d3992e00-5b6b-4e37-abfc-eac168d89c21,109.029167,33.799167,109.115000,33.828333
urn:uuid:d37d2039-8738-4f52-bc0c-eea3198c1244,urn:uuid:5ed1fcb2-cfb3-4396-8e12-188aef5119d9,91.860000,35.168333,91.778333,35.186667
urn:uuid:e078a5f0-8cb3-434a-9ade-6e098fb8ccc5,urn:uuid:07d65d22-a0da-4dfc-817e-153f79654ae6,115.737500,31.531667,115.725000,31.503333
urn:uuid:b1238858-f3c4-4ff1-bd12-dd219453059b,urn:uuid:b740f23a-385a-4ab1-87d6-018674d530b4,102.342500,31.644167,102.323333,31.660000
urn:uuid:88d71c40-d846-4d89-9966-5ea8d49e0395,urn:uuid:53fbd947-c154-4f55-aca7-2c408bee26ab,119.938333,32.970833,120.031667,32.989167
urn:uuid:8e7f5a7b-57f0-499f-bfa1-ee62733e7fa1,urn:uuid:7a6159b0-e3a2-46f2-a22d-059a71bf8086,106.272500,30.960000,106.345833,30.965833
urn:uuid:145dfda1-1b9c-41a9-8290-8dbed0e3becb,urn:uuid:03d413d1-0c7c-4f4d-8037-231464ff8f70,113.169167,27.915833,113.192500,27.947500
urn:uuid:0fa45d55-1609-4717-a5db-dff6ef08169c,urn:uuid:dc208c8d-c7c3-443a-821d-dce516a2ea86,115.685000,26.430833,115.777500,26.403333
urn:uuid:e8c7273f-4f52-4b35-9dae-1d295af70e11,urn:uuid:394f6dd4-368b-4c64-b4f1-2fb4f2766e75,114.636667,26.422500,114.442500,26.454167
urn:uuid:6afacb99-21e3-445e-84fa-ebe3d421a607,urn:uuid:7731ce3a-240b-4ab4-ac82-f3f01af73c46,97.460833,33.381667,97.388333,33.374167
urn:uuid:11f21df1-9ece-4855-b89e-93c294e774b3,urn:uuid:58ff782e-0e01-4871-80e1-702ee845f001,100.074167,27.473333,100.036667,27.448333
urn:uuid:07574359-9933-492d-acb4-1fe2fded11ef,urn:uuid:c2f34b85-99f9-4b4a-8b7a-4ead095d04f8,100.985000,27.532500,100.970833,27.540833
urn:uuid:53f35e8a-891e-48c8-9c4b-1eea4718f53d,urn:uuid:b4e69502-c4f8-45a5-aef7-89dd6ed0c97c,104.483333,33.693333,104.445000,33.710833
urn:uuid:46cfec02-9f82-4ed1-becf-2004317dbc70,urn:uuid:00ae8c6a-ccc8-431a-9eca-2a2cb03e0bd2,116.346667,30.003333,116.310000,30.002500
urn:uuid:89b70a8a-6e61-447d-8750-9055e239dfc4,urn:uuid:a3713f97-a1e4-4925-9bdd-e8f3a350b7fa,112.883333,34.290833,112.885000,34.307500
urn:uuid:46c0bdb5-3414-4264-af45-ede8d471ad07,urn:uuid:a2b7830a-c65f-48b5-abc2-92638ec35ad8,100.595000,31.975000,100.630000,31.928333
urn:uuid:aee7fc8c-2fcc-4b8d-864b-e1061ac1940a,urn:uuid:cc98d181-ec98-4df1-b1d3-433f185ee57d,115.916667,33.605833,115.964167,33.663333
urn:uuid:06fc2c91-9f1d-4190-9a5b-2c7bf9dbeb88,urn:uuid:13041c19-f7c2-4ca2-b388-823c0deb32bd,105.310000,29.920000,105.357500,29.945000
urn:uuid:0e2ee8ba-5f3a-44d6-8ff1-73e44ce32a6a,urn:uuid:8b899e69-0499-4fb3-8eaa-45d5e7c4ffbf,106.482500,33.035000,106.485833,33.032500
urn:uuid:fcfadf84-6af3-4ba5-8bb2-3b8a21123277,urn:uuid:bc34b70f-9cd8-4bc2-ad3d-d2fbd4b40c61,118.490833,31.405833,118.477500,31.347500
urn:uuid:65c05343-d8c4-4fb7-9d8b-a24bd2c1ad4f,urn:uuid:afa339c3-ea13-4cc0-abd8-daebe3f24a1d,112.116667,28.909167,112.096667,28.946667
urn:uuid:da41996e-a6bf-4bb9-a487-728e0649c193,urn:uuid:d669f049-e9b6-457a-b246-eaddf7c7e8ad,105.910833,32.404167,105.990000,32.491667
urn:uuid:bbd43fa0-e795-4ac6-a02d-792e4115cc04,urn:uuid:4193b9e3-de98-4a53-9120-2db3867c780c,117.522500,30.405833,117.527500,30.302500
urn:uuid:4865a9c3-ef4b-42f8-a5cc-6f488049d166,urn:uuid:cdb7f774-7611-4a87-a9da-3e4c844de01d,115.980000,28.999167,115.965000,28.981667
urn:uuid:1e330ce7-9713-4bc8-837c-4fe82b53fd98,urn:uuid:729ba925-bc82-403c-950f-3e9c0fd807b7,115.667500,32.077500,115.661667,32.060000
urn:uuid:f324e645-af07-4682-8942-60d1e69bdd32,urn:uuid:c11c13a8-12e6-4d52-aa6f-4f939cbd9612,115.999167,28.523333,116.001667,28.437500
urn:uuid:b7c9ad80-2463-48b5-85e4-053dfbf875ea,urn:uuid:428a3828-2b3e-455c-af46-43641ad849ac,113.288333,33.908333,113.283333,33.899167
urn:uuid:428a3828-2b3e-455c-af46-43641ad849ac,urn:uuid:4401da83-54ef-4fc3-87ba-d79b5ace0c82,113.312500,33.934167,113.288333,33.908333
urn:uuid:eea07820-0f0e-4df4-b3e6-12ca25d97220,urn:uuid:c21d0bff-b496-4103-9277-855c96db8a88,107.601667,30.466667,107.607500,30.505000
urn:uuid:0b8b7a1f-fd5c-4ce6-b78a-fcff544d4a07,urn:uuid:e2b4ae0f-f8f9-4921-ac2b-7402ad113859,107.135000,27.248333,107.105833,27.249167
urn:uuid:7a569c55-da95-41c8-930e-8d2d7240df83,urn:uuid:03ef74a6-dca1-4c55-a976-3dfa201c15d6,100.861667,29.001667,100.845000,29.028333
urn:uuid:219811cc-f953-4d75-bd58-b520a2481adb,urn:uuid:6e1a5214-7b8c-429d-9589-2ce76bcfb550,103.240000,27.671667,103.231667,27.712500
urn:uuid:3f7f8e4d-6756-4821-853c-854f2d5a8929,urn:uuid:6b54ea6b-b578-4463-be14-5de4ba83b697,109.340000,32.741667,109.343333,32.732500
urn:uuid:3c26aa2a-207a-4137-aad6-cb376b6b9d6d,urn:uuid:d37015cd-ebb9-4288-aa3a-94438c4ef5a8,94.823333,35.350833,94.891667,35.418333
urn:uuid:3cefd3bf-6d5e-4741-be1e-ecbd116a228d,urn:uuid:30b9b4e9-ffce-4e2c-b7ca-b7a836972ad4,104.555833,32.550833,104.610833,32.535000
urn:uuid:8eebfebe-9940-4bf6-b9a8-f482fc75cb40,urn:uuid:93b06480-d354-4778-a27c-11289200cbdc,116.261667,33.897500,116.057500,34.091667
urn:uuid:ebfbcf4a-a222-4509-aed1-dbced257bd3b,urn:uuid:031521ed-d1dc-4818-b4af-3a59cca96959,107.130833,33.922500,107.233333,34.034167
urn:uuid:a891dfac-f30e-43de-989e-eeb361023b14,urn:uuid:10a7519d-607e-4da3-8e6e-0ed4ebd3b6a0,114.376667,33.286667,114.287500,33.302500
urn:uuid:33b20b2f-e1d4-42d6-b4ec-6d5ad61e6428,urn:uuid:26018730-a5c3-45a1-831c-6788f83cdd42,107.080833,30.962500,107.110833,30.970000
urn:uuid:6d36c103-a5cf-4a6d-a52f-62ca8216fd22,urn:uuid:88861dca-d9eb-46b3-87a7-fddbca4093a3,109.411667,32.254167,109.441667,32.199167
urn:uuid:5f9c5bfa-43ca-4775-b38c-22470541d742,urn:uuid:9b8424c8-e4af-4a94-bd5e-d4e60f4c4d15,115.142500,30.095000,115.123333,30.085000
urn:uuid:972b3ccf-56ff-4d98-8b9a-9840669a2cc1,urn:uuid:0d8fcd27-084f-489f-a779-bc15ff7a5de9,109.198333,29.425833,109.172500,29.430000
urn:uuid:2e4d70ae-d660-48af-b03a-ad1a1881d236,urn:uuid:7f7aac71-f1fb-4092-b9d0-8f8c62e22d69,112.264167,25.982500,112.313333,26.052500
urn:uuid:b42ae2d6-1d86-4c4d-9a61-d94c5f956037,urn:uuid:a711a169-7608-4077-be33-091b4bbd99c9,101.745833,32.169167,101.730833,32.283333
